Class,Methods,Over-exposed methods
ApplyImports in org::apache::xalan::xsltc::compiler (Class),6,0
If in org::apache::xalan::xsltc::compiler (Class),5,0
NodeSortRecordFactory in org::apache::xalan::xsltc::dom (Class),6,0
sym in org::apache::xalan::xsltc::compiler (Class),1,0
CharacterNodeHandler in org::apache::xalan::lib::sql::DTMDocument (Class),1,0
MyCounter in <Default Package> (Class),4,0
XPathLexer in org::apache::xalan::xsltc::compiler (Class),25,1
Arg2Owner in org::apache::xpath::functions::Function3Args (Class),3,0
SortSettings in org::apache::xalan::xsltc::dom (Class),7,0
ClassGenerator in org::apache::xalan::xsltc::compiler::util (Class),20,0
XSLProcessorVersion in org::apache::xalan::processor (Class),2,0
SerializerWrapper in org::apache::xalan::serialize::SerializerFactory (Class),10,0
XPATHErrorResources_zh in org::apache::xpath::res (Class),4,0
ApplyXPath in <Default Package> (Class),5,1
filterExprOwner in org::apache::xpath::axes::FilterExprIterator (Class),3,0
XPATHErrorResources_hu in org::apache::xpath::res (Class),4,0
ElemCallTemplate in org::apache::xalan::templates (Class),13,1
UnparsedEntityUriCall in org::apache::xalan::xsltc::compiler (Class),3,0
DOMBuilder in org::apache::xalan::xsltc::dom (Class),0,0
anonymous(PrivilegedAction) in org::apache::xml::dtm::SecuritySupport12.getContextClassLoader() (Class),1,0
ExtensionNamespaceContext in org::apache::xalan::extensions (Class),5,0
Variable in org::apache::xpath::operations (Class),17,1
XResources_es in org::apache::xml::utils::res (Class),1,0
FuncContains in org::apache::xpath::functions (Class),2,0
anonymous(PrivilegedAction) in org::apache::xalan::xsltc::cmdline::SecuritySupport12.getFileExists() (Class),1,0
ObjectFactory in org::apache::xalan::xslt (Class),11,0
anonymous(PrivilegedAction) in org::apache::xalan::extensions::SecuritySupport12.getSystemClassLoader() (Class),1,0
XPATHErrorResources_zh_TW in org::apache::xpath::res (Class),4,0
anonymous(PrivilegedAction) in org::apache::xalan::xsltc::trax::SecuritySupport12.getSystemProperty() (Class),1,0
NamespaceChildrenIterator in org::apache::xalan::xsltc::dom::SAXImpl (Class),3,0
StylesheetHandler in org::apache::xalan::processor (Class),77,7
anonymous(PrivilegedAction) in org::apache::xpath::functions::SecuritySupport12.getFileExists() (Class),1,0
_ObjectArray in org::apache::xalan::lib::sql::ObjectArray (Class),1,0
XSLTErrorResources_sk in org::apache::xalan::res (Class),4,0
ElemApplyTemplates in org::apache::xalan::templates (Class),10,1
KeyCall in org::apache::xalan::xsltc::compiler (Class),5,1
ConfigurationError in org::apache::xalan::xsltc::compiler::util::ObjectFactory (Class),3,0
DTMAxisTraverser in org::apache::xml::dtm (Class),4,0
IntExpr in org::apache::xalan::xsltc::compiler (Class),4,0
FuncNormalizeSpace in org::apache::xpath::functions (Class),3,0
Arg in org::apache::xpath (Class),15,0
XMLErrorResources_sl in org::apache::xml::res (Class),4,0
ErrorMessages_cs in org::apache::xalan::xsltc::compiler::util (Class),1,0
XObject in org::apache::xpath::objects (Class),44,0
PrecedingSiblingTraverser in org::apache::xml::dtm::ref::DTMDefaultBaseTraversers (Class),3,0
Compile in org::apache::xalan::xsltc::cmdline (Class),3,1
SecuritySupport in org::apache::xalan::xslt (Class),11,1
NamespaceAttributeIterator in org::apache::xalan::xsltc::dom::SAXImpl (Class),3,0
anonymous(PrivilegedAction) in org::apache::xml::dtm::SecuritySupport12.getLastModified() (Class),1,0
XMLErrorResources_fr in org::apache::xml::res (Class),4,0
NodeSortRecord in org::apache::xalan::xsltc::dom (Class),11,1
anonymous(PrivilegedAction) in org::apache::xalan::lib::SecuritySupport12.getSystemProperty() (Class),1,0
XSLTServletWithParams in servlet (Class),5,0
Serializer in org::apache::xalan::serialize (Class),9,0
KeyPattern in org::apache::xalan::xsltc::compiler (Class),1,0
ExtensionEvent in org::apache::xalan::trace (Class),4,0
anonymous(PrivilegedExceptionAction) in org::apache::xalan::xsltc::trax::SecuritySupport12.getFileInputStream() (Class),1,0
UnionPattern in org::apache::xpath::patterns (Class),9,0
MsgKey in org::apache::xml::serializer::utils (Class),1,0
CompilerException in org::apache::xalan::xsltc::compiler (Class),5,0
NodeType in org::apache::xalan::xsltc::compiler::util (Class),22,0
anonymous(PrivilegedAction) in org::apache::xalan::extensions::SecuritySupport12.getContextClassLoader() (Class),1,0
anonymous(PrivilegedAction) in org::apache::xalan::lib::SecuritySupport12.getContextClassLoader() (Class),1,0
anonymous(PrivilegedAction) in org::apache::xalan::xsltc::trax::TemplatesImpl.defineTransletClasses() (Class),1,0
SecuritySupport in org::apache::xpath::functions (Class),11,1
AncestorTraverser in org::apache::xml::dtm::ref::DTMDefaultBaseTraversers (Class),3,0
UnionPathPartOwner in org::apache::xpath::patterns::UnionPattern (Class),3,0
ExtensionsProvider in org::apache::xpath (Class),4,0
NamespaceAttributeIterator in org::apache::xml::dtm::ref::DTMDefaultBaseIterators (Class),3,0
NamedMethodGenerator in org::apache::xalan::xsltc::compiler::util (Class),8,0
ExpandedNameTable in org::apache::xml::dtm::ref (Class),14,1
WritertoStringBuffer in org::apache::xml::serializer::ToStream (Class),6,0
RealType in org::apache::xalan::xsltc::compiler::util (Class),27,1
ErrorMessages_de in org::apache::xalan::xsltc::compiler::util (Class),1,0
NumberType in org::apache::xalan::xsltc::compiler::util (Class),2,0
ExtensionHandlerJava in org::apache::xalan::extensions (Class),4,0
NodeCompareElem in org::apache::xalan::transformer::NodeSorter (Class),2,0
UnionPathExpr in org::apache::xalan::xsltc::compiler (Class),7,0
LookAheadIterator in org::apache::xalan::xsltc::dom::UnionIterator (Class),8,0
ExtensionFunctionResolver in <Default Package> (Class),2,0
TypedAttributeIterator in org::apache::xml::dtm::ref::DTMDefaultBaseIterators (Class),3,0
NthIterator in org::apache::xalan::xsltc::dom (Class),10,0
DTMNodeProxyImplementation in org::apache::xml::dtm::ref::DTMNodeProxy (Class),5,0
FuncExtElementAvailable in org::apache::xpath::functions (Class),2,0
SAX2SAX in <Default Package> (Class),1,0
FollowingSiblingIterator in org::apache::xml::dtm::ref::sax2dtm::SAX2DTM2 (Class),3,0
SimpleXSLTServlet in servlet (Class),3,0
NodeSetType in org::apache::xalan::xsltc::compiler::util (Class),21,1
anonymous(PrivilegedAction) in org::apache::xml::dtm::ref::SecuritySupport12.getSystemProperty() (Class),1,0
SAX2DTM in org::apache::xml::dtm::ref::sax2dtm (Class),76,3
SAX2RTFDTM in org::apache::xml::dtm::ref::sax2dtm (Class),10,0
XPathResolver in <Default Package> (Class),2,0
HasPositionalPredChecker in org::apache::xpath::axes (Class),5,1
anonymous(PrivilegedAction) in org::apache::xalan::xsltc::compiler::util::SecuritySupport12.getSystemProperty() (Class),1,0
ExtensionHandlerGeneral in org::apache::xalan::extensions (Class),7,0
Function in org::apache::xpath::functions (Class),9,1
RealExpr in org::apache::xalan::xsltc::compiler (Class),4,0
SourceTree in org::apache::xpath (Class),1,0
TraceManager in org::apache::xalan::trace (Class),19,0
DTMNodeProxy in org::apache::xml::dtm::ref (Class),121,11
XPATHErrorResources_ko in org::apache::xpath::res (Class),4,0
ApplyXSLTProperties in servlet (Class),11,0
DTMAxisIterator in org::apache::xml::dtm (Class),13,0
ElemComment in org::apache::xalan::templates (Class),5,0
DOMErrorHandlerImpl in org::apache::xml::serializer::dom3 (Class),2,0
StringOutputBuffer in org::apache::xalan::xsltc::runtime::output (Class),5,0
ElemExsltFunction in org::apache::xalan::templates (Class),5,0
Equals in org::apache::xpath::operations (Class),4,0
CharacterNodeHandler in org::apache::xml::dtm::ref::dom2dtm::DOM2DTM (Class),1,0
ElemTemplateElement in org::apache::xalan::templates (Class),89,10
WrappedRuntimeException in org::apache::xml::utils (Class),4,0
DOM3SerializerImpl in org::apache::xml::serializer::dom3 (Class),9,0
ProcessorGlobalVariableDecl in org::apache::xalan::processor (Class),4,0
NamespaceSupport2 in org::apache::xml::utils (Class),12,2
anonymous(PrivilegedAction) in org::apache::xml::dtm::SecuritySupport12.getResourceAsStream() (Class),1,0
NodeValueIterator in org::apache::xalan::xsltc::dom::MultiDOM (Class),10,0
SecuritySupport12 in org::apache::xalan::xsltc::compiler::util (Class),9,0
FunctionAvailableCall in org::apache::xalan::xsltc::compiler (Class),8,1
ProcessorText in org::apache::xalan::processor (Class),4,1
XResourceBundleBase in org::apache::xml::utils::res (Class),2,0
ErrorMessages_sl in org::apache::xalan::xsltc::runtime (Class),1,0
XPATHErrorResources_ja in org::apache::xpath::res (Class),4,0
XPathExpressionImpl in org::apache::xpath::jaxp (Class),14,0
KeyIterator in org::apache::xalan::transformer (Class),5,2
SerializerMessages_sl in org::apache::xml::serializer::utils (Class),1,0
ConfigurationError in org::apache::xalan::xsltc::cmdline::ObjectFactory (Class),3,0
anonymous(PrivilegedAction) in org::apache::xalan::xsltc::dom::SecuritySupport12.getParentClassLoader() (Class),1,0
DTMXRTreeFrag in org::apache::xpath::objects (Class),8,1
ApplyXSLTException in servlet (Class),13,2
JavaCupRedirect in org::apache::xalan::xsltc::util (Class),2,0
XSLTErrorResources_ca in org::apache::xalan::res (Class),4,0
XRTreeFrag in org::apache::xpath::objects (Class),19,0
Number in org::apache::xpath::operations (Class),4,0
ElemDesc in org::apache::xml::serializer (Class),6,0
Method in org::apache::xml::serializer (Class),2,0
Attribute in org::apache::xalan::templates::ElemLiteralResult (Class),46,3
XPATHErrorResources_sk in org::apache::xpath::res (Class),4,0
XML11Char in org::apache::xml::utils (Class),16,0
UnionPathIterator in org::apache::xpath::axes (Class),17,0
XMLErrorResources_pl in org::apache::xml::res (Class),4,0
ValidateXMLInput in <Default Package> (Class),3,2
TransformState in org::apache::xalan::transformer (Class),7,0
SAXSourceLocator in org::apache::xml::utils (Class),9,0
Closure in org::apache::xalan::xsltc::compiler (Class),4,3
ErrorMessages_sk in org::apache::xalan::xsltc::runtime (Class),1,0
TemplatesHandlerImpl in org::apache::xalan::xsltc::trax (Class),18,0
ErrorMessages_hu in org::apache::xalan::xsltc::compiler::util (Class),1,0
DTMDocumentImpl in org::apache::xml::dtm::ref (Class),111,3
XObjectFactory in org::apache::xpath::objects (Class),2,0
WrongNumberArgsException in org::apache::xpath::functions (Class),2,0
TypedPrecedingIterator in org::apache::xml::dtm::ref::sax2dtm::SAX2DTM2 (Class),2,0
FlowList in org::apache::xalan::xsltc::compiler (Class),11,1
ElemMessage in org::apache::xalan::templates (Class),6,0
anonymous(PrivilegedAction) in org::apache::xalan::xsltc::runtime::SecuritySupport12.getResourceAsStream() (Class),1,0
Filter in org::apache::xalan::xsltc::dom (Class),1,0
StringBufferPool in org::apache::xml::utils (Class),3,0
Prefixes in org::apache::xml::serializer::dom3::NamespaceSupport (Class),5,0
anonymous(PrivilegedAction) in org::apache::xml::dtm::SecuritySupport12.getSystemClassLoader() (Class),1,0
FuncDocument in org::apache::xalan::templates (Class),8,0
TrustedAgent in org::apache::xalan::client::XSLTProcessorApplet (Class),3,0
DOMHelper in org::apache::xml::utils (Class),26,1
ErrorMessages_zh in org::apache::xalan::xsltc::compiler::util (Class),1,0
DefaultSingleNodeCounter in org::apache::xalan::xsltc::dom::SingleNodeCounter (Class),3,0
ErrorMessages_it in org::apache::xalan::xsltc::runtime (Class),1,0
XPathVisitable in org::apache::xpath (Class),1,0
ErrorMessages_ja in org::apache::xalan::xsltc::runtime (Class),1,0
OpCodes in org::apache::xpath::compiler (Class),1,0
EndSelectionEvent in org::apache::xalan::trace (Class),1,0
FuncStringLength in org::apache::xpath::functions (Class),2,0
DTMException in org::apache::xml::dtm::ref::DTMNamedNodeMap (Class),3,0
ExtensionHandler in org::apache::xalan::extensions (Class),7,0
ElemAttribute in org::apache::xalan::templates (Class),8,0
TypedFollowingIterator in org::apache::xml::dtm::ref::sax2dtm::SAX2DTM2 (Class),2,0
PrefixForUriEnumerator in org::apache::xml::utils (Class),4,1
EmptySerializer in org::apache::xml::serializer (Class),98,4
DOM2SAX in org::apache::xalan::xsltc::trax (Class),26,0
anonymous(PrivilegedAction) in org::apache::xalan::xsltc::compiler::SecuritySupport12.getResourceAsStream() (Class),1,0
ChunksVector in org::apache::xml::dtm::ref::ChunkedIntArray (Class),5,0
DOM3Serializer in org::apache::xml::serializer (Class),6,0
XMLStringFactory in org::apache::xml::utils (Class),4,0
StringToStringTableVector in org::apache::xml::utils (Class),11,0
XPathFactoryImpl in org::apache::xpath::jaxp (Class),7,0
Number in org::apache::xalan::xsltc::compiler (Class),14,2
XMLErrorResources_de in org::apache::xml::res (Class),4,0
ErrorMsg in org::apache::xalan::xsltc::compiler::util (Class),18,0
ArgMultiOwner in org::apache::xpath::functions::FunctionMultiArgs (Class),3,0
Compiler in org::apache::xpath::compiler (Class),48,0
UnaryOperation in org::apache::xpath::operations (Class),11,0
anonymous(PrivilegedAction) in org::apache::xalan::xsltc::cmdline::SecuritySupport12.getSystemClassLoader() (Class),1,0
SingletonIterator in org::apache::xalan::xsltc::dom::SimpleResultTreeImpl (Class),7,1
SerializerMessages in org::apache::xml::serializer::utils (Class),1,0
StepIterator in org::apache::xalan::xsltc::dom (Class),9,0
AVTPart in org::apache::xalan::templates (Class),7,2
anonymous(PrivilegedAction) in org::apache::xpath::functions::SecuritySupport12.getSystemProperty() (Class),1,0
ButtonHandler in <Default Package>::TransformApplet::MessageFrame (Class),2,0
anonymous(PrivilegedAction) in org::apache::xml::serializer::SecuritySupport12.getSystemProperty() (Class),1,0
Examples in <Default Package> (Class),19,0
PrecedingSiblingIterator in org::apache::xml::dtm::ref::DTMDefaultBaseIterators (Class),4,1
StylesheetRoot in org::apache::xalan::templates (Class),60,4
Template in org::apache::xalan::xsltc::compiler (Class),26,12
StartsWithCall in org::apache::xalan::xsltc::compiler (Class),4,0
SerializationHandler in org::apache::xml::serializer (Class),10,0
Translet in org::apache::xalan::xsltc (Class),11,4
ElemExtensionScript in org::apache::xalan::templates (Class),7,2
XUnresolvedVariable in org::apache::xalan::templates (Class),7,0
UnImplNode in org::apache::xml::utils (Class),110,10
ErrorMessages_ru in org::apache::xalan::xsltc::runtime (Class),1,0
anonymous(PrivilegedAction) in org::apache::xalan::xsltc::compiler::util::SecuritySupport12.getContextClassLoader() (Class),1,0
SecuritySupport12 in org::apache::xalan::extensions (Class),9,0
Constants in org::apache::xalan::templates (Class),1,0
anonymous(Iterator) in org::apache::xalan::extensions::ExtensionNamespaceContext.getPrefixes() (Class),4,0
PrecedingAndAncestorTraverser in org::apache::xml::dtm::ref::DTMDefaultBaseTraversers (Class),3,0
ParentLocationPath in org::apache::xalan::xsltc::compiler (Class),12,4
SimpleResultTreeImpl in org::apache::xalan::xsltc::dom (Class),111,19
QName in org::apache::xalan::xsltc::compiler (Class),10,5
anonymous(org.w3c.dom.NodeList) in org::apache::xalan::xsltc::runtime::BasisLibrary.node2Iterator() (Class),2,0
XSLTErrorResources in org::apache::xalan::res (Class),4,0
DecimalFormatProperties in org::apache::xalan::templates (Class),28,2
anonymous(PrivilegedAction) in org::apache::xpath::functions::SecuritySupport12.getParentClassLoader() (Class),1,0
ApplyXPathDOM in <Default Package> (Class),5,1
XPathParser in org::apache::xpath::compiler (Class),60,25
ReferenceType in org::apache::xalan::xsltc::compiler::util (Class),20,1
XPathException in org::apache::xpath (Class),14,0
XNull in org::apache::xpath::objects (Class),9,0
XPATHErrorResources_it in org::apache::xpath::res (Class),4,0
ElemExtensionDecl in org::apache::xalan::templates (Class),15,0
FilterIterator in org::apache::xalan::xsltc::dom (Class),9,0
ElementAvailableCall in org::apache::xalan::xsltc::compiler (Class),5,1
NamespaceDeclsTraverser in org::apache::xml::dtm::ref::DTMDefaultBaseTraversers (Class),3,0
SerializerMessages_it in org::apache::xml::serializer::utils (Class),1,0
DupFilterIterator in org::apache::xalan::xsltc::dom (Class),9,0
DefaultApplyXSLTProperties in servlet (Class),13,3
NumberCall in org::apache::xalan::xsltc::compiler (Class),3,0
Stylesheet in org::apache::xalan::xsltc::compiler (Class),64,17
XRTreeFragSelectWrapper in org::apache::xpath::objects (Class),11,0
ParentTraverser in org::apache::xml::dtm::ref::DTMDefaultBaseTraversers (Class),5,0
OpMapVector in org::apache::xpath::compiler (Class),5,0
XSLTErrorResources_ja in org::apache::xalan::res (Class),4,0
XMLErrorResources_sk in org::apache::xml::res (Class),4,0
XMLString in org::apache::xml::utils (Class),38,1
CoroutineManager in org::apache::xml::dtm::ref (Class),7,1
FilterGenerator in org::apache::xalan::xsltc::compiler::util (Class),9,0
CastExpr in org::apache::xalan::xsltc::compiler (Class),9,1
Extensions in org::apache::xalan::lib (Class),11,0
anonymous(DTMAxisIteratorBase) in org::apache::xalan::xsltc::dom::SimpleResultTreeImpl.<Initializer>() (Class),9,0
DefaultErrorHandler in org::apache::xml::utils (Class),16,1
XResources_zh_TW in org::apache::xml::utils::res (Class),1,0
InternalAxisIteratorBase in org::apache::xml::dtm::ref::DTMDefaultBaseIterators (Class),3,0
ExsltDynamic in org::apache::xalan::lib (Class),7,0
XMLErrorResources_zh in org::apache::xml::res (Class),4,0
TraceListenerEx2 in org::apache::xalan::trace (Class),1,0
XNodeSetForDOM in org::apache::xpath::objects (Class),8,0
TransformerClient in org::apache::xalan::transformer (Class),1,0
DTMManager in org::apache::xml::dtm (Class),21,2
SimpleTransform in <Default Package> (Class),1,0
ElemVariablePsuedo in org::apache::xalan::templates (Class),4,1
ThreadController in org::apache::xml::utils::ThreadControllerWrapper (Class),3,1
XSLTErrorResources_zh in org::apache::xalan::res (Class),4,0
ObjectFactory in org::apache::xalan::lib::sql (Class),11,0
XSLTCSource in org::apache::xalan::xsltc::trax (Class),6,1
DOMOrder in org::apache::xml::utils (Class),1,1
ProcessorDecimalFormat in org::apache::xalan::processor (Class),3,0
Operators in org::apache::xalan::xsltc::runtime (Class),3,0
NotEqualComparator in org::apache::xpath::objects (Class),3,0
NumberFormatStringTokenizer in org::apache::xalan::transformer::NumeratorFormatter (Class),5,0
ProcessorOutputElem in org::apache::xalan::processor (Class),15,0
DOMAdapter in org::apache::xalan::xsltc::dom (Class),59,9
LastCall in org::apache::xalan::xsltc::compiler (Class),4,0
SQLErrorDocument in org::apache::xalan::lib::sql (Class),6,0
ErrorMessages_zh_TW in org::apache::xalan::xsltc::compiler::util (Class),1,0
StripWhitespaceFilter in org::apache::xalan::xsltc::dom (Class),1,0
RedundentExprEliminator in org::apache::xalan::templates (Class),39,0
ExtendedType in org::apache::xml::dtm::ref (Class),9,2
SerializerMessages_sv in org::apache::xml::serializer::utils (Class),1,0
RelativePathPattern in org::apache::xalan::xsltc::compiler (Class),1,0
QName in org::apache::xml::utils (Class),29,0
NodeValueIterator in org::apache::xalan::xsltc::dom::SAXImpl (Class),10,0
PsuedoNames in org::apache::xpath::compiler (Class),1,0
GreaterThanOrEqualComparator in org::apache::xpath::objects (Class),3,0
ErrorMessages_zh in org::apache::xalan::xsltc::runtime (Class),1,0
SubContextList in org::apache::xpath::axes (Class),2,0
XalanProperties in org::apache::xalan::transformer (Class),1,0
IncrementalSAXSource in org::apache::xml::dtm::ref (Class),5,0
KeyIndex in org::apache::xalan::xsltc::dom (Class),24,0
TypedChildrenIterator in org::apache::xml::dtm::ref::sax2dtm::SAX2DTM2 (Class),4,0
AncestorOrSelfTraverser in org::apache::xml::dtm::ref::DTMDefaultBaseTraversers (Class),3,0
SAXImpl in org::apache::xalan::xsltc::dom (Class),76,4
DOM2TO in org::apache::xalan::xsltc::trax (Class),23,0
SecuritySupport in org::apache::xalan::xsltc::cmdline (Class),11,1
ParentPattern in org::apache::xalan::xsltc::compiler (Class),8,0
SecuritySupport12 in org::apache::xalan::xsltc::compiler (Class),9,0
Lexer in org::apache::xpath::compiler (Class),11,0
BoolStack in org::apache::xml::serializer::utils (Class),13,0
XPathResultImpl in org::apache::xpath::domapi (Class),18,2
CoroutineParser in org::apache::xml::dtm::ref (Class),8,0
DecimalFormatting in org::apache::xalan::xsltc::compiler (Class),5,0
StylesheetComposed in org::apache::xalan::templates (Class),12,1
NamespaceAlias in org::apache::xalan::xsltc::compiler (Class),3,0
DOMStringListImpl in org::apache::xml::serializer::dom3 (Class),7,0
StripFilter in org::apache::xalan::xsltc (Class),1,0
Predicate in org::apache::xalan::xsltc::compiler (Class),24,9
DTM in org::apache::xml::dtm (Class),68,2
DOMConstants in org::apache::xml::serializer::dom3 (Class),1,0
FuncDoclocation in org::apache::xpath::functions (Class),2,0
AllFromNodeTraverser in org::apache::xml::dtm::ref::DTMDefaultBaseTraversers (Class),2,0
Trie in org::apache::xml::serializer::ToHTMLStream (Class),8,2
ChunkedIntArray in org::apache::xml::dtm::ref (Class),10,0
XMLErrorResources_sv in org::apache::xml::res (Class),2,0
AttributeSet in org::apache::xalan::xsltc::compiler (Class),8,2
anonymous(PrivilegedExceptionAction) in org::apache::xalan::lib::sql::SecuritySupport12.getFileInputStream() (Class),1,0
FunctionDef1Arg in org::apache::xpath::functions (Class),8,1
EncodingImpl in org::apache::xml::serializer::EncodingInfo (Class),5,0
anonymous(PrivilegedAction) in org::apache::xml::serializer::CharInfo.getCharInfoBasedOnPrivilege() (Class),1,0
TypedChildrenIterator in org::apache::xml::dtm::ref::DTMDefaultBaseIterators (Class),3,0
FuncBoolean in org::apache::xpath::functions (Class),2,0
anonymous(PrivilegedAction) in org::apache::xalan::lib::sql::SecuritySupport12.getContextClassLoader() (Class),1,0
CopyOf in org::apache::xalan::xsltc::compiler (Class),4,0
XslElement in org::apache::xalan::xsltc::compiler (Class),8,1
Type in org::apache::xalan::xsltc::compiler::util (Class),52,0
ConfigurationError in org::apache::xml::dtm::ref::ObjectFactory (Class),3,0
anonymous(PrivilegedExceptionAction) in org::apache::xml::utils::SecuritySupport12.getFileInputStream() (Class),1,0
AttributeValue in org::apache::xalan::xsltc::compiler (Class),1,0
ElemExsltFuncResult in org::apache::xalan::templates (Class),4,0
Fallback in org::apache::xalan::xsltc::compiler (Class),6,1
FunctionMultiArgs in org::apache::xpath::functions (Class),9,0
